timestamp,station_id,latitude,longitude,wind_direction,wind_speed,relative_humidity,precipitation,air_temperature
2024-04-22 17:12:00,S43,1.3399,103.8878,275,3.1,79.8,0,29.6
2024-04-22 17:12:00,S104,1.44387,103.78538,49,3.3,96.3,0,28.4
2024-04-22 17:14:00,S117,1.256,103.679,144,3.7,82.6,0,29.2
2024-04-22 17:14:00,S43,1.3399,103.8878,275,3.1,79.8,0,29.6
2024-04-22 17:14:00,S104,1.44387,103.78538,49,3.3,96.3,0,28.4
2024-04-22 17:14:00,S117,1.256,103.679,144,3.7,82.6,0,29.2
2024-04-22 17:14:00,S43,1.3399,103.8878,275,3.1,79.8,0,29.6
2024-04-22 17:14:00,S104,1.44387,103.78538,49,3.3,96.3,0,28.4
2024-04-22 17:18:00,S117,1.256,103.679,145,3.7,82.8,0,29.1
2024-04-22 17:18:00,S43,1.3399,103.8878,303,3.1,79.9,0,29.5
2024-04-22 17:18:00,S104,1.44387,103.78538,50,3.2,96.5,0,28.5
2024-04-22 17:22:00,S117,1.256,103.679,143,3.5,83.1,0,29.1
2024-04-22 17:22:00,S43,1.3399,103.8878,330,3.0,79.9,0,29.5
2024-04-22 17:22:00,S104,1.44387,103.78538,41,2.6,97.0,0,28.3
2024-04-22 17:24:00,S117,1.256,103.679,143,3.5,83.1,0,29.1
2024-04-22 17:24:00,S43,1.3399,103.8878,330,3.0,79.9,0,29.5
2024-04-22 17:24:00,S104,1.44387,103.78538,41,2.6,97.0,0,28.3
2024-04-22 17:24:00,S117,1.256,103.679,143,3.5,83.1,0,29.1
2024-04-22 17:24:00,S43,1.3399,103.8878,330,3.0,79.9,0,29.5
2024-04-22 17:24:00,S104,1.44387,103.78538,41,2.6,97.0,0,28.3
2024-04-22 17:28:00,S117,1.256,103.679,135,2.9,83.1,0,29.1
2024-04-22 17:28:00,S43,1.3399,103.8878,358,3.0,79.6,0,29.4
2024-04-22 17:28:00,S104,1.44387,103.78538,36,2.6,97.2,0,28.2
2024-04-22 17:33:00,S117,1.256,103.679,133,2.9,83.5,0,29.1
2024-04-22 17:33:00,S43,1.3399,103.8878,15,3.3,79.5,0,29.4
2024-04-22 17:33:00,S104,1.44387,103.78538,51,2.6,97.3,0,28.2
2024-04-22 17:34:00,S117,1.256,103.679,133,2.9,83.5,0,29.1
2024-04-22 17:34:00,S43,1.3399,103.8878,15,3.3,79.5,0,29.4
2024-04-22 17:34:00,S104,1.44387,103.78538,51,2.6,97.3,0,28.2
2024-04-22 17:34:00,S117,1.256,103.679,133,2.9,83.5,0,29.1
2024-04-22 17:34:00,S43,1.3399,103.8878,15,3.3,79.5,0,29.4
2024-04-22 17:34:00,S104,1.44387,103.78538,51,2.6,97.3,0,28.2
2024-04-22 17:38:00,S117,1.256,103.679,139,3.4,83.8,0,29.1
2024-04-22 17:38:00,S43,1.3399,103.8878,17,3.5,79.3,0,29.5
2024-04-22 17:38:00,S104,1.44387,103.78538,63,3.0,96.8,0,28.3
